"Bleaching","Ocean","Year","Depth","Storms","HumanImpact","Siltation","Dynamite","Poison","Sewage","Industrial","Commercial"
"No","Atlantic",2008,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2008,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2004,6,"yes","moderate","occasionally","none","none","low","moderate","low"
"No","Atlantic",2009,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2009,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2009,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2009,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2006,7,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2006,13.5,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2006,6,"yes","low","occasionally","none","none","none","none","none"
"No","Atlantic",2006,12,"yes","low","occasionally","none","none","none","none","none"
"No","Atlantic",2007,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2007,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2007,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2007,14.5,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2008,6,"yes","none","occasionally","none","none","none","none","low"
"No","Atlantic",2008,12,"yes","none","occasionally","none","none","none","none","low"
"No","Atlantic",2009,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2009,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2006,8,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2006,13,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2009,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2009,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2009,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2009,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2003,6,"yes","moderate","always","none","none","low","moderate","none"
"No","Atlantic",2004,6,"yes","moderate","always","none","none","low","moderate","low"
"No","Atlantic",2006,6,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2006,11.5,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2007,5.5,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2007,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2007,7.8,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2007,13.8,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2008,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2008,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2008,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2008,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2009,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2009,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2009,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2009,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2011,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2011,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2011,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2011,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2009,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2009,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2011,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2011,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2011,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2011,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2008,12,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2008,6,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2008,6,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2008,12,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2006,5,"yes","moderate","often","none","none","none","low","none"
"No","Atlantic",2006,10,"yes","moderate","often","none","none","none","low","none"
"No","Atlantic",2006,5,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2006,12,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2006,6.5,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2006,12,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2006,5.5,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2006,12.5,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2003,6,"yes","moderate","always","none","none","low","moderate","none"
"No","Atlantic",2004,6,"yes","moderate","always","none","none","low","moderate","low"
"No","Atlantic",2006,5,"yes","moderate","often","none","none","none","low","none"
"No","Atlantic",2006,11,"yes","moderate","often","none","none","none","low","none"
"No","Atlantic",2006,5,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2006,13,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2006,12,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2006,6,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2003,6,"yes","moderate","always","none","none","low","moderate","none"
"No","Atlantic",2006,7,"yes","low","occasionally","none","none","none","none","none"
"No","Atlantic",2006,12,"yes","low","occasionally","none","none","none","none","none"
"No","Atlantic",2006,6,"yes","low","occasionally","none","none","none","none","none"
"No","Atlantic",2006,15,"yes","low","occasionally","none","none","none","none","none"
"No","Atlantic",2006,4,"yes","low","occasionally","none","none","none","none","none"
"No","Atlantic",2006,13,"yes","low","occasionally","none","none","none","none","none"
"No","Atlantic",2003,6,"yes","low","occasionally","none","none","low","low","moderate"
"No","Atlantic",2003,6,"yes","low","occasionally","none","none","low","low","low"
"No","Atlantic",2003,10,"yes","low","occasionally","none","none","low","low","low"
"No","Atlantic",2003,6,"yes","moderate","always","none","none","low","moderate","none"
"No","Atlantic",2004,6,"yes","moderate","always","none","none","low","moderate","low"
"No","Atlantic",2006,6,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2006,13,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2006,6,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2006,14,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2007,6,"yes","low","occasionally","none","none","none","none","none"
"No","Atlantic",2007,12,"yes","low","occasionally","none","none","none","none","none"
"No","Atlantic",2007,7,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2007,11,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2008,6,"yes","none","occasionally","none","none","none","none","low"
"No","Atlantic",2008,12,"yes","none","occasionally","none","none","none","none","low"
"No","Atlantic",2008,6,"yes","none","occasionally","none","none","none","none","low"
"No","Atlantic",2008,12,"yes","none","occasionally","none","none","none","none","low"
"No","Atlantic",2009,8,"yes","low","occasionally","none","none","none","none","none"
"No","Atlantic",2009,12,"yes","low","occasionally","none","none","none","none","none"
"No","Atlantic",2009,6,"yes","low","occasionally","none","none","none","none","none"
"No","Atlantic",2009,12,"yes","low","occasionally","none","none","none","none","none"
"No","Atlantic",2011,6,"yes","low","occasionally","none","none","none","none","none"
"No","Atlantic",2011,12,"yes","low","occasionally","none","none","none","none","none"
"No","Atlantic",2011,6,"yes","low","occasionally","none","none","none","none","none"
"No","Atlantic",2011,12,"yes","low","occasionally","none","none","none","none","none"
"No","Atlantic",2003,6,"yes","moderate","often","none","none","low","low","low"
"No","Atlantic",2003,10,"yes","moderate","often","none","none","low","low","low"
"No","Atlantic",2006,6,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2006,13,"yes","low","often","none","none","none","none","none"
"No","Atlantic",2006,5,"yes","low","occasionally","none","none","none","none","none"
"No","Atlantic",2006,12,"yes","low","occasionally","none","none","none","none","none"
"No","Atlantic",2007,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2007,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2007,7,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2007,11,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2008,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2008,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2008,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2008,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2009,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2009,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2009,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2009,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2011,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2011,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2011,6,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2011,12,"yes","low","never","none","none","none","none","none"
"No","Atlantic",2016,13.3,"yes","moderate","occasionally","none","none","none","none","moderate"
"No","Atlantic",2003,6,"yes","low","often","none","none","low","none","low"
"No","Atlantic",2003,10,"yes","low","often","none","none","low","none","low"
"No","Atlantic",2003,6,"yes","low","often","none","none","none","none","low"
"No","Atlantic",2003,10,"yes","low","often","none","none","none","none","low"
"No","Atlantic",2003,10,"yes","low","often","none","none","low","none","low"
"No","Atlantic",2003,6,"yes","low","occasionally","none","none","low","none","low"
"No","Atlantic",2003,10,"yes","low","occasionally","none","none","low","none","low"
"No","Atlantic",2003,6,"yes","moderate","often","none","none","moderate","low","moderate"
"No","Atlantic",2003,10,"yes","moderate","often","none","none","moderate","low","moderate"
"No","Atlantic",2003,6,"yes","moderate","occasionally","none","none","moderate","low","moderate"
"No","Atlantic",2003,10,"yes","moderate","occasionally","none","none","moderate","low","moderate"
"No","Atlantic",2016,10,"yes","moderate","occasionally","none","none","none","none","none"
"No","Atlantic",2003,6,"yes","moderate","occasionally","none","none","moderate","low","moderate"
"No","Atlantic",2003,10,"yes","moderate","occasionally","none","none","moderate","low","moderate"
"No","Atlantic",2003,6,"yes","low","occasionally","none","none","low","low","high"
"No","Atlantic",2003,10,"yes","low","occasionally","none","none","low","low","high"
"No","Atlantic",2003,6,"yes","moderate","often","none","none","low","none","low"
"No","Atlantic",2003,10,"yes","moderate","often","none","none","low","none","low"
"No","Atlantic",2003,10,"yes","moderate","often","none","none","moderate","low","moderate"
"No","Atlantic",2003,6,"yes","moderate","occasionally","none","none","moderate","low","moderate"
"No","Atlantic",2003,6,"yes","moderate","often","none","none","moderate","low","moderate"
"No","Atlantic",2003,10,"yes","moderate","often","none","none","moderate","low","moderate"
"No","Atlantic",2003,6,"yes","low","often","none","none","moderate","low","low"
"No","Atlantic",2003,10,"yes","low","often","none","none","moderate","low","low"
"No","Atlantic",2003,6,"yes","moderate","often","none","none","moderate","none","moderate"
"No","Atlantic",2003,10,"yes","moderate","often","none","none","moderate","none","moderate"
